# Grouping of all relevant ligands found in the BioLiP database as of June 28, 2017
# The 4 nucleic acids entries ("NUCACID_") include: NUCDNA, NUCDNAB, NUCRNA, NUCRNAB
# The 2 DNA entries ("DNA_") include: NUCDNA, NUCDNAB
# The 2 RNA entries ("RNA_") include: NUCRNA, NUCRNAB
# All 204 ion entries ("ION_") were extracted from wwPDB's Chemical Component Dictionary (http://www.wwpdb.org/data/ccd),
#  accessed August 9, 2016
# All 8307 drug entries ("DRUGLIKE_") were identified by comparing ligand SMILES strings (Tanimoto coefficient > 0.9) 
#  to drug SMILES strings obtained from DrugBank (http://www.drugbank.ca/), accessed August 9, 2016
# All 1301 metabolite entries ("METABOLITE_") were identified by comparing ligand SMILES strings (Tanimoto coefficient > 0.9) 
#  to *endogenous metabolite* SMILES strings obtained from the Human Metabolome Database
#  (http://www.hmdb.ca/system/downloads/current/hmdb_metabolites.zip), accessed October 19, 2016
#group_name	original_ligand_mmCIF_identifier
DRUGLIKE_	E09
DRUGLIKE_	E1P
DRUGLIKE_	E1X
DRUGLIKE_	E1Z
DRUGLIKE_	E20
DRUGLIKE_	E2P
DRUGLIKE_	E3O
DRUGLIKE_	E43
DRUGLIKE_	E4D
DRUGLIKE_	E4H
DRUGLIKE_	E4N
DRUGLIKE_	E4P
DRUGLIKE_	E52
DRUGLIKE_	E55
DRUGLIKE_	E5G
DRUGLIKE_	E64
DRUGLIKE_	E6C
DRUGLIKE_	E89
DRUGLIKE_	EAA
DRUGLIKE_	EAG
DRUGLIKE_	EAL
DRUGLIKE_	EAP
DRUGLIKE_	EAX
DRUGLIKE_	EB1
DRUGLIKE_	EBG
DRUGLIKE_	EBH
DRUGLIKE_	EBP
DRUGLIKE_	EBQ
DRUGLIKE_	EBT
DRUGLIKE_	ECE
DRUGLIKE_	ECG
DRUGLIKE_	ECL
DRUGLIKE_	ECN
DRUGLIKE_	ECS
DRUGLIKE_	ECT
DRUGLIKE_	ED9
DRUGLIKE_	EDG
DRUGLIKE_	EDP
DRUGLIKE_	EDR
DRUGLIKE_	EDT
DRUGLIKE_	EDU
DRUGLIKE_	EEB
DRUGLIKE_	EED
DRUGLIKE_	EEM
DRUGLIKE_	EES
DRUGLIKE_	EF2
DRUGLIKE_	EFE
DRUGLIKE_	EFS
DRUGLIKE_	EFZ
DRUGLIKE_	EG1
DRUGLIKE_	EG2
DRUGLIKE_	EG3
DRUGLIKE_	EGA
DRUGLIKE_	EGC
DRUGLIKE_	EGT
DRUGLIKE_	EH5
DRUGLIKE_	EH9
DRUGLIKE_	EHA
DRUGLIKE_	EHD
DRUGLIKE_	EHP
DRUGLIKE_	EI1
DRUGLIKE_	EIC
DRUGLIKE_	EIN
DRUGLIKE_	EIP
DRUGLIKE_	EIS
DRUGLIKE_	EIT
DRUGLIKE_	EJT
DRUGLIKE_	EK6
DRUGLIKE_	EKB
DRUGLIKE_	ELA
DRUGLIKE_	ELD
DRUGLIKE_	ELI
DRUGLIKE_	ELJ
DRUGLIKE_	ELV
DRUGLIKE_	ELY
DRUGLIKE_	EM1
DRUGLIKE_	EMB
DRUGLIKE_	EMD
DRUGLIKE_	EMF
DRUGLIKE_	EMH
DRUGLIKE_	EMK
DRUGLIKE_	EMO
DRUGLIKE_	EMR
DRUGLIKE_	EMT
DRUGLIKE_	ENB
DRUGLIKE_	ENC
DRUGLIKE_	END
DRUGLIKE_	ENE
DRUGLIKE_	ENM
DRUGLIKE_	ENO
DRUGLIKE_	ENP
DRUGLIKE_	ENQ
DRUGLIKE_	ENT
DRUGLIKE_	EOD
DRUGLIKE_	EOH
DRUGLIKE_	EOL
DRUGLIKE_	EOX
DRUGLIKE_	EP
DRUGLIKE_	EP0
DRUGLIKE_	EP2
DRUGLIKE_	EP9
DRUGLIKE_	EPA
DRUGLIKE_	EPB
DRUGLIKE_	EPD
DRUGLIKE_	EPG
DRUGLIKE_	EPH
DRUGLIKE_	EPJ
DRUGLIKE_	EPL
DRUGLIKE_	EPN
DRUGLIKE_	EPT
DRUGLIKE_	EPU
DRUGLIKE_	EPY
DRUGLIKE_	EPZ
DRUGLIKE_	EQI
DRUGLIKE_	EQP
DRUGLIKE_	EQU
DRUGLIKE_	ERB
DRUGLIKE_	ERD
DRUGLIKE_	ERG
DRUGLIKE_	ERH
DRUGLIKE_	ERM
DRUGLIKE_	ERN
DRUGLIKE_	ERT
DRUGLIKE_	ERU
DRUGLIKE_	ERY
DRUGLIKE_	ES5
DRUGLIKE_	ESA
DRUGLIKE_	ESC
DRUGLIKE_	ESI
DRUGLIKE_	ESL
DRUGLIKE_	ESM
DRUGLIKE_	ESP
DRUGLIKE_	ESR
DRUGLIKE_	EST
DRUGLIKE_	ESX
DRUGLIKE_	ET0
DRUGLIKE_	ET1
DRUGLIKE_	ETA
DRUGLIKE_	ETB
DRUGLIKE_	ETE
DRUGLIKE_	ETF
DRUGLIKE_	ETM
DRUGLIKE_	ETN
DRUGLIKE_	ETO
DRUGLIKE_	ETP
DRUGLIKE_	ETR
DRUGLIKE_	ETS
DRUGLIKE_	ETV
DRUGLIKE_	ETX
DRUGLIKE_	EUI
DRUGLIKE_	EV1
DRUGLIKE_	EVP
DRUGLIKE_	EXM
DRUGLIKE_	EY5
DRUGLIKE_	EYK
DRUGLIKE_	EZL
DRUGLIKE_	F09
DRUGLIKE_	F10
DRUGLIKE_	F11
DRUGLIKE_	F13
DRUGLIKE_	F15
DRUGLIKE_	F16
DRUGLIKE_	F18
DRUGLIKE_	F19
DRUGLIKE_	F1G
DRUGLIKE_	F1H
DRUGLIKE_	F1I
DRUGLIKE_	F1J
DRUGLIKE_	F1K
DRUGLIKE_	F1L
DRUGLIKE_	F1P
DRUGLIKE_	F1X
DRUGLIKE_	F21
DRUGLIKE_	F22
DRUGLIKE_	F23
DRUGLIKE_	F25
DRUGLIKE_	F2A
DRUGLIKE_	F2B
DRUGLIKE_	F2N
DRUGLIKE_	F2P
DRUGLIKE_	F2Y
DRUGLIKE_	F3F
DRUGLIKE_	F3S
DRUGLIKE_	F42
DRUGLIKE_	F43
DRUGLIKE_	F4S
DRUGLIKE_	F53
DRUGLIKE_	F55
DRUGLIKE_	F58
DRUGLIKE_	F59
DRUGLIKE_	F60
DRUGLIKE_	F68
DRUGLIKE_	F6B
DRUGLIKE_	F6F
DRUGLIKE_	F6P
DRUGLIKE_	F6R
DRUGLIKE_	F6Y
DRUGLIKE_	F6Z
DRUGLIKE_	F77
DRUGLIKE_	F83
DRUGLIKE_	F85
DRUGLIKE_	F8A
DRUGLIKE_	F94
DRUGLIKE_	F98
DRUGLIKE_	F9F
DRUGLIKE_	FA
DRUGLIKE_	FA1
DRUGLIKE_	FA2
DRUGLIKE_	FA3
DRUGLIKE_	FA6
DRUGLIKE_	FAA
DRUGLIKE_	FAB
DRUGLIKE_	FAC
DRUGLIKE_	FAD
DRUGLIKE_	FAE
DRUGLIKE_	FAF
DRUGLIKE_	FAL
DRUGLIKE_	FAM
DRUGLIKE_	FAP
DRUGLIKE_	FAQ
DRUGLIKE_	FAS
DRUGLIKE_	FAT
DRUGLIKE_	FAY
DRUGLIKE_	FB6
DRUGLIKE_	FBA
DRUGLIKE_	FBC
DRUGLIKE_	FBD
DRUGLIKE_	FBL
DRUGLIKE_	FBP
DRUGLIKE_	FBQ
DRUGLIKE_	FBR
DRUGLIKE_	FBS
DRUGLIKE_	FBT
DRUGLIKE_	FBU
DRUGLIKE_	FBV
DRUGLIKE_	FBW
DRUGLIKE_	FBZ
DRUGLIKE_	FC1
DRUGLIKE_	FC2
DRUGLIKE_	FC3
DRUGLIKE_	FC6
DRUGLIKE_	FCA
DRUGLIKE_	FCB
DRUGLIKE_	FCD
DRUGLIKE_	FCE
DRUGLIKE_	FCF
DRUGLIKE_	FCI
DRUGLIKE_	FCN
DRUGLIKE_	FCP
DRUGLIKE_	FCR
DRUGLIKE_	FCT
DRUGLIKE_	FCX
DRUGLIKE_	FCY
DRUGLIKE_	FD1
DRUGLIKE_	FD2
DRUGLIKE_	FD3
DRUGLIKE_	FD4
DRUGLIKE_	FDA
DRUGLIKE_	FDB
DRUGLIKE_	FDC
DRUGLIKE_	FDD
DRUGLIKE_	FDE
DRUGLIKE_	FDG
DRUGLIKE_	FDI
DRUGLIKE_	FDM
DRUGLIKE_	FDN
DRUGLIKE_	FDP
DRUGLIKE_	FDQ
DRUGLIKE_	FDS
DRUGLIKE_	FDT
DRUGLIKE_	FE
DRUGLIKE_	FE1
DRUGLIKE_	FE2
DRUGLIKE_	FEA
DRUGLIKE_	FEC
DRUGLIKE_	FEF
DRUGLIKE_	FEL
DRUGLIKE_	FEM
DRUGLIKE_	FEN
DRUGLIKE_	FEP
DRUGLIKE_	FER
DRUGLIKE_	FFA
DRUGLIKE_	FFB
DRUGLIKE_	FFC
DRUGLIKE_	FFF
DRUGLIKE_	FFO
DRUGLIKE_	FFX
DRUGLIKE_	FG1
DRUGLIKE_	FGA
DRUGLIKE_	FGL
DRUGLIKE_	FGM
DRUGLIKE_	FGP
DRUGLIKE_	FGR
DRUGLIKE_	FHC
DRUGLIKE_	FHG
DRUGLIKE_	FHM
DRUGLIKE_	FHN
DRUGLIKE_	FID
DRUGLIKE_	FIH
DRUGLIKE_	FII
DRUGLIKE_	FIL
DRUGLIKE_	FIN
DRUGLIKE_	FIP
DRUGLIKE_	FIR
DRUGLIKE_	FIS
DRUGLIKE_	FIT
DRUGLIKE_	FIV
DRUGLIKE_	FIX
DRUGLIKE_	FK5
DRUGLIKE_	FKD
DRUGLIKE_	FL2
DRUGLIKE_	FL7
DRUGLIKE_	FL8
DRUGLIKE_	FL9
DRUGLIKE_	FLA
DRUGLIKE_	FLC
DRUGLIKE_	FLE
DRUGLIKE_	FLF
DRUGLIKE_	FLH
DRUGLIKE_	FLL
DRUGLIKE_	FLM
DRUGLIKE_	FLN
DRUGLIKE_	FLP
DRUGLIKE_	FLR
DRUGLIKE_	FLV
DRUGLIKE_	FLX
DRUGLIKE_	FM1
DRUGLIKE_	FM2
DRUGLIKE_	FMB
DRUGLIKE_	FMC
DRUGLIKE_	FMD
DRUGLIKE_	FME
DRUGLIKE_	FMF
DRUGLIKE_	FMG
DRUGLIKE_	FMI
DRUGLIKE_	FMM
DRUGLIKE_	FMN
DRUGLIKE_	FMP
DRUGLIKE_	FMR
DRUGLIKE_	FMT
DRUGLIKE_	FMU
DRUGLIKE_	FMX
DRUGLIKE_	FNE
DRUGLIKE_	FNF
DRUGLIKE_	FNG
DRUGLIKE_	FNK
DRUGLIKE_	FNP
DRUGLIKE_	FNR
DRUGLIKE_	FNS
DRUGLIKE_	FNT
DRUGLIKE_	FOC
DRUGLIKE_	FOH
DRUGLIKE_	FOK
DRUGLIKE_	FOL
DRUGLIKE_	FOM
DRUGLIKE_	FON
DRUGLIKE_	FOP
DRUGLIKE_	FOR
DRUGLIKE_	FOS
DRUGLIKE_	FOZ
DRUGLIKE_	FPB
DRUGLIKE_	FPC
DRUGLIKE_	FPE
DRUGLIKE_	FPH
DRUGLIKE_	FPI
DRUGLIKE_	FPK
DRUGLIKE_	FPO
DRUGLIKE_	FPP
DRUGLIKE_	FPS
DRUGLIKE_	FPT
DRUGLIKE_	FPY
DRUGLIKE_	FQP
DRUGLIKE_	FR0
DRUGLIKE_	FR1
DRUGLIKE_	FR2
DRUGLIKE_	FR3
DRUGLIKE_	FR4
DRUGLIKE_	FR6
DRUGLIKE_	FR7
DRUGLIKE_	FR8
DRUGLIKE_	FR9
DRUGLIKE_	FRA
DRUGLIKE_	FRB
DRUGLIKE_	FRC
DRUGLIKE_	FRD
DRUGLIKE_	FRE
DRUGLIKE_	FRG
DRUGLIKE_	FRH
DRUGLIKE_	FRI
DRUGLIKE_	FRJ
DRUGLIKE_	FRL
DRUGLIKE_	FRM
DRUGLIKE_	FRQ
DRUGLIKE_	FRR
DRUGLIKE_	FRS
DRUGLIKE_	FRT
DRUGLIKE_	FRU
DRUGLIKE_	FRV
DRUGLIKE_	FRW
DRUGLIKE_	FRX
DRUGLIKE_	FRY
DRUGLIKE_	FRZ
DRUGLIKE_	FS2
DRUGLIKE_	FS3
DRUGLIKE_	FS4
DRUGLIKE_	FS5
DRUGLIKE_	FSB
DRUGLIKE_	FSC
DRUGLIKE_	FSE
DRUGLIKE_	FSF
DRUGLIKE_	FSI
DRUGLIKE_	FSM
DRUGLIKE_	FSN
DRUGLIKE_	FSO
DRUGLIKE_	FSP
DRUGLIKE_	FSX
DRUGLIKE_	FT6
DRUGLIKE_	FTA
DRUGLIKE_	FTB
DRUGLIKE_	FTC
DRUGLIKE_	FTP
DRUGLIKE_	FTR
DRUGLIKE_	FTS
DRUGLIKE_	FTT
DRUGLIKE_	FUA
DRUGLIKE_	FUB
DRUGLIKE_	FUC
DRUGLIKE_	FUD
DRUGLIKE_	FUF
DRUGLIKE_	FUG
DRUGLIKE_	FUL
DRUGLIKE_	FUM
DRUGLIKE_	FUN
DRUGLIKE_	FUP
DRUGLIKE_	FVS
DRUGLIKE_	FVX
DRUGLIKE_	FWD
DRUGLIKE_	FWF
DRUGLIKE_	FXA
DRUGLIKE_	FXG
DRUGLIKE_	FXN
DRUGLIKE_	FXP
DRUGLIKE_	FXY
DRUGLIKE_	FY0
DRUGLIKE_	FYN
DRUGLIKE_	FYX
DRUGLIKE_	G
DRUGLIKE_	G04
DRUGLIKE_	G08
DRUGLIKE_	G0B
DRUGLIKE_	G10
DRUGLIKE_	G12
DRUGLIKE_	G14
DRUGLIKE_	G15
DRUGLIKE_	G16
DRUGLIKE_	G1C
DRUGLIKE_	G1G
DRUGLIKE_	G1L
DRUGLIKE_	G1M
DRUGLIKE_	G1P
DRUGLIKE_	G1R
DRUGLIKE_	G20
DRUGLIKE_	G23
DRUGLIKE_	G24
DRUGLIKE_	G25
DRUGLIKE_	G27
DRUGLIKE_	G28
DRUGLIKE_	G2C
DRUGLIKE_	G2F
DRUGLIKE_	G2H
DRUGLIKE_	G2L
DRUGLIKE_	G2M
DRUGLIKE_	G2P
DRUGLIKE_	G2Q
DRUGLIKE_	G2R
DRUGLIKE_	G30
DRUGLIKE_	G31
DRUGLIKE_	G33
DRUGLIKE_	G34
DRUGLIKE_	G38
DRUGLIKE_	G39
DRUGLIKE_	G3A
DRUGLIKE_	G3D
DRUGLIKE_	G3H
DRUGLIKE_	G3N
DRUGLIKE_	G3P
DRUGLIKE_	G3X
DRUGLIKE_	G42
DRUGLIKE_	G44
DRUGLIKE_	G46
DRUGLIKE_	G47
DRUGLIKE_	G48
DRUGLIKE_	G49
DRUGLIKE_	G4D
DRUGLIKE_	G4P
DRUGLIKE_	G4S
DRUGLIKE_	G50
DRUGLIKE_	G5A
DRUGLIKE_	G5P
DRUGLIKE_	G6A
DRUGLIKE_	G6D
DRUGLIKE_	G6P
DRUGLIKE_	G6Q
DRUGLIKE_	G6S
DRUGLIKE_	G72
DRUGLIKE_	G7M
DRUGLIKE_	G95
DRUGLIKE_	GA0
DRUGLIKE_	GA2
DRUGLIKE_	GA3
DRUGLIKE_	GA4
DRUGLIKE_	GA9
DRUGLIKE_	GAA
DRUGLIKE_	GAB
DRUGLIKE_	GAC
DRUGLIKE_	GAD
DRUGLIKE_	GAE
DRUGLIKE_	GAF
DRUGLIKE_	GAG
DRUGLIKE_	GAI
DRUGLIKE_	GAJ
DRUGLIKE_	GAL
DRUGLIKE_	GAM
DRUGLIKE_	GAO
DRUGLIKE_	GAP
DRUGLIKE_	GAR
DRUGLIKE_	GAS
DRUGLIKE_	GAT
DRUGLIKE_	GAU
DRUGLIKE_	GAV
DRUGLIKE_	GAX
DRUGLIKE_	GB4
DRUGLIKE_	GB5
DRUGLIKE_	GBD
DRUGLIKE_	GBI
DRUGLIKE_	GBL
DRUGLIKE_	GBM
DRUGLIKE_	GBN
DRUGLIKE_	GBP
DRUGLIKE_	GBR
DRUGLIKE_	GBS
DRUGLIKE_	GC1
DRUGLIKE_	GC4
DRUGLIKE_	GC7
DRUGLIKE_	GCA
DRUGLIKE_	GCD
DRUGLIKE_	GCG
DRUGLIKE_	GCH
DRUGLIKE_	GCL
DRUGLIKE_	GCN
DRUGLIKE_	GCO
DRUGLIKE_	GCP
DRUGLIKE_	GCR
DRUGLIKE_	GCS
DRUGLIKE_	GCT
DRUGLIKE_	GCU
DRUGLIKE_	GCV
DRUGLIKE_	GCW
DRUGLIKE_	GCX
DRUGLIKE_	GCZ
DRUGLIKE_	GD7
DRUGLIKE_	GD8
DRUGLIKE_	GDA
DRUGLIKE_	GDB
DRUGLIKE_	GDC
DRUGLIKE_	GDD
DRUGLIKE_	GDE
DRUGLIKE_	GDL
DRUGLIKE_	GDM
DRUGLIKE_	GDN
DRUGLIKE_	GDO
DRUGLIKE_	GDP
DRUGLIKE_	GDR
DRUGLIKE_	GDS
DRUGLIKE_	GDU
DRUGLIKE_	GDX
DRUGLIKE_	GEG
DRUGLIKE_	GEK
DRUGLIKE_	GEL
DRUGLIKE_	GEM
DRUGLIKE_	GEN
DRUGLIKE_	GEO
DRUGLIKE_	GEP
DRUGLIKE_	GEQ
DRUGLIKE_	GET
DRUGLIKE_	GF1
DRUGLIKE_	GF2
DRUGLIKE_	GF4
DRUGLIKE_	GF7
DRUGLIKE_	GFA
DRUGLIKE_	GFB
DRUGLIKE_	GFF
DRUGLIKE_	GFG
DRUGLIKE_	GFH
DRUGLIKE_	GFL
DRUGLIKE_	GFN
DRUGLIKE_	GG1
DRUGLIKE_	GG2
DRUGLIKE_	GG5
DRUGLIKE_	GG9
DRUGLIKE_	GGB
DRUGLIKE_	GGC
DRUGLIKE_	GGH
DRUGLIKE_	GGL
DRUGLIKE_	GGO
DRUGLIKE_	GGP
DRUGLIKE_	GGS
DRUGLIKE_	GGZ
DRUGLIKE_	GH3
DRUGLIKE_	GHA
DRUGLIKE_	GHE
DRUGLIKE_	GHP
DRUGLIKE_	GHS
DRUGLIKE_	GIC
DRUGLIKE_	GIF
DRUGLIKE_	GIM
DRUGLIKE_	GIN
DRUGLIKE_	GIO
DRUGLIKE_	GIP
DRUGLIKE_	GIV
DRUGLIKE_	GJZ
DRUGLIKE_	GK1
DRUGLIKE_	GK3
DRUGLIKE_	GK4
DRUGLIKE_	GK5
DRUGLIKE_	GKD
DRUGLIKE_	GKE
DRUGLIKE_	GKR
DRUGLIKE_	GL0
DRUGLIKE_	GL1
DRUGLIKE_	GL2
DRUGLIKE_	GL4
DRUGLIKE_	GL5
DRUGLIKE_	GL6
DRUGLIKE_	GL7
DRUGLIKE_	GL8
DRUGLIKE_	GL9
DRUGLIKE_	GLA
DRUGLIKE_	GLB
DRUGLIKE_	GLC
DRUGLIKE_	GLD
DRUGLIKE_	GLE
DRUGLIKE_	GLF
DRUGLIKE_	GLG
DRUGLIKE_	GLI
DRUGLIKE_	GLJ
DRUGLIKE_	GLL
DRUGLIKE_	GLN
DRUGLIKE_	GLO
DRUGLIKE_	GLP
DRUGLIKE_	GLQ
DRUGLIKE_	GLR
DRUGLIKE_	GLS
DRUGLIKE_	GLU
DRUGLIKE_	GLV
DRUGLIKE_	GLW
DRUGLIKE_	GLX
DRUGLIKE_	GLY
DRUGLIKE_	GM0
DRUGLIKE_	GM1
DRUGLIKE_	GM6
DRUGLIKE_	GM8
DRUGLIKE_	GMA
DRUGLIKE_	GMB
DRUGLIKE_	GMG
DRUGLIKE_	GMH
DRUGLIKE_	GMN
DRUGLIKE_	GMP
DRUGLIKE_	GMR
DRUGLIKE_	GMS
DRUGLIKE_	GMU
DRUGLIKE_	GMV
DRUGLIKE_	GMY
DRUGLIKE_	GMZ
DRUGLIKE_	GN7
DRUGLIKE_	GN8
DRUGLIKE_	GNA
DRUGLIKE_	GNB
DRUGLIKE_	GND
DRUGLIKE_	GNF
DRUGLIKE_	GNG
DRUGLIKE_	GNH
DRUGLIKE_	GNL
DRUGLIKE_	GNP
DRUGLIKE_	GNR
DRUGLIKE_	GNT
DRUGLIKE_	GOA
DRUGLIKE_	GOL
DRUGLIKE_	GOM
DRUGLIKE_	GOX
DRUGLIKE_	GP0
DRUGLIKE_	GP1
DRUGLIKE_	GP2
DRUGLIKE_	GP3
DRUGLIKE_	GP4
DRUGLIKE_	GP5
DRUGLIKE_	GP6
DRUGLIKE_	GP7
DRUGLIKE_	GP8
DRUGLIKE_	GP9
DRUGLIKE_	GPD
DRUGLIKE_	GPE
DRUGLIKE_	GPF
DRUGLIKE_	GPG
DRUGLIKE_	GPH
DRUGLIKE_	GPI
DRUGLIKE_	GPJ
DRUGLIKE_	GPK
DRUGLIKE_	GPO
DRUGLIKE_	GPP
DRUGLIKE_	GPR
DRUGLIKE_	GPS
DRUGLIKE_	GPX
DRUGLIKE_	GQ1
DRUGLIKE_	GQ2
DRUGLIKE_	GQ4
DRUGLIKE_	GQL
DRUGLIKE_	GRA
DRUGLIKE_	GRC
DRUGLIKE_	GRE
DRUGLIKE_	GRG
DRUGLIKE_	GRO
DRUGLIKE_	GRR
DRUGLIKE_	GS
DRUGLIKE_	GS1
DRUGLIKE_	GS4
DRUGLIKE_	GS5
DRUGLIKE_	GS6
DRUGLIKE_	GS7
DRUGLIKE_	GSA
DRUGLIKE_	GSB
DRUGLIKE_	GSD
DRUGLIKE_	GSE
DRUGLIKE_	GSF
DRUGLIKE_	GSG
DRUGLIKE_	GSH
DRUGLIKE_	GSK
DRUGLIKE_	GSM
DRUGLIKE_	GSP
DRUGLIKE_	GSQ
DRUGLIKE_	GSR
DRUGLIKE_	GSS
DRUGLIKE_	GST
DRUGLIKE_	GSU
DRUGLIKE_	GSW
DRUGLIKE_	GT1
DRUGLIKE_	GT9
DRUGLIKE_	GTA
DRUGLIKE_	GTB
DRUGLIKE_	GTC
DRUGLIKE_	GTG
DRUGLIKE_	GTH
DRUGLIKE_	GTL
DRUGLIKE_	GTM
DRUGLIKE_	GTN
DRUGLIKE_	GTO
DRUGLIKE_	GTP
DRUGLIKE_	GTQ
DRUGLIKE_	GTR
DRUGLIKE_	GTS
DRUGLIKE_	GTT
DRUGLIKE_	GTX
DRUGLIKE_	GTY
DRUGLIKE_	GTZ
DRUGLIKE_	GU0
DRUGLIKE_	GU1
DRUGLIKE_	GU2
DRUGLIKE_	GU3
DRUGLIKE_	GU4
DRUGLIKE_	GU5
DRUGLIKE_	GU6
DRUGLIKE_	GU7
DRUGLIKE_	GU8
DRUGLIKE_	GU9
DRUGLIKE_	GUA
DRUGLIKE_	GUD
DRUGLIKE_	GUL
DRUGLIKE_	GUM
DRUGLIKE_	GUN
DRUGLIKE_	GUP
DRUGLIKE_	GUR
DRUGLIKE_	GVA
DRUGLIKE_	GVB
DRUGLIKE_	GVC
DRUGLIKE_	GVD
DRUGLIKE_	GVI
DRUGLIKE_	GVJ
DRUGLIKE_	GVK
DRUGLIKE_	GVM
DRUGLIKE_	GVN
DRUGLIKE_	GVO
DRUGLIKE_	GVP
DRUGLIKE_	GVQ
DRUGLIKE_	GVR
DRUGLIKE_	GVT
DRUGLIKE_	GW0
DRUGLIKE_	GW3
DRUGLIKE_	GW6
DRUGLIKE_	GW9
DRUGLIKE_	GWB
DRUGLIKE_	GXL
DRUGLIKE_	GXP
DRUGLIKE_	GXS
DRUGLIKE_	GXV
DRUGLIKE_	GXX
DRUGLIKE_	GYM
DRUGLIKE_	GYP
DRUGLIKE_	GZ2
DRUGLIKE_	GZL
DRUGLIKE_	H11
DRUGLIKE_	H12
DRUGLIKE_	H16
DRUGLIKE_	H18
DRUGLIKE_	H1L
DRUGLIKE_	H1M
DRUGLIKE_	H1S
DRUGLIKE_	H20
DRUGLIKE_	H22
DRUGLIKE_	H23
DRUGLIKE_	H24
DRUGLIKE_	H25
DRUGLIKE_	H2A
DRUGLIKE_	H2B
DRUGLIKE_	H2P
DRUGLIKE_	H2U
DRUGLIKE_	H37
DRUGLIKE_	H3P
DRUGLIKE_	H3S
DRUGLIKE_	H4B
DRUGLIKE_	H4C
DRUGLIKE_	H4M
DRUGLIKE_	H4P
DRUGLIKE_	H52
DRUGLIKE_	H5P
DRUGLIKE_	H64
DRUGLIKE_	H6P
DRUGLIKE_	H6Y
DRUGLIKE_	H7J
DRUGLIKE_	H97
DRUGLIKE_	HA1
DRUGLIKE_	HA3
DRUGLIKE_	HAA
DRUGLIKE_	HAB
DRUGLIKE_	HAC
DRUGLIKE_	HAD
DRUGLIKE_	HAE
DRUGLIKE_	HAG
DRUGLIKE_	HAI
DRUGLIKE_	HAL
DRUGLIKE_	HAM
DRUGLIKE_	HAP
DRUGLIKE_	HAR
DRUGLIKE_	HAS
DRUGLIKE_	HAV
DRUGLIKE_	HAX
DRUGLIKE_	HAZ
DRUGLIKE_	HB0
DRUGLIKE_	HB1
DRUGLIKE_	HBA
DRUGLIKE_	HBB
DRUGLIKE_	HBC
DRUGLIKE_	HBH
DRUGLIKE_	HBI
DRUGLIKE_	HBK
DRUGLIKE_	HBL
DRUGLIKE_	HBN
DRUGLIKE_	HBO
DRUGLIKE_	HBQ
DRUGLIKE_	HBR
DRUGLIKE_	HBS
DRUGLIKE_	HBU
DRUGLIKE_	HBY
DRUGLIKE_	HBZ
DRUGLIKE_	HC0
DRUGLIKE_	HC1
DRUGLIKE_	HC2
DRUGLIKE_	HC3
DRUGLIKE_	HC4
DRUGLIKE_	HC5
DRUGLIKE_	HC9
DRUGLIKE_	HCA
DRUGLIKE_	HCB
DRUGLIKE_	HCC
DRUGLIKE_	HCD
DRUGLIKE_	HCE
DRUGLIKE_	HCG
DRUGLIKE_	HCI
DRUGLIKE_	HCN
DRUGLIKE_	HCO
DRUGLIKE_	HCR
DRUGLIKE_	HCS
DRUGLIKE_	HCY
DRUGLIKE_	HCZ
DRUGLIKE_	HD6
DRUGLIKE_	HDA
DRUGLIKE_	HDB
DRUGLIKE_	HDC
DRUGLIKE_	HDI
DRUGLIKE_	HDL
DRUGLIKE_	HDM
DRUGLIKE_	HDN
DRUGLIKE_	HDS
DRUGLIKE_	HDT
DRUGLIKE_	HDU
DRUGLIKE_	HDY
DRUGLIKE_	HDZ
DRUGLIKE_	HE1
DRUGLIKE_	HE2
DRUGLIKE_	HE3
DRUGLIKE_	HE4
DRUGLIKE_	HE6
DRUGLIKE_	HE7
DRUGLIKE_	HEA
DRUGLIKE_	HEB
DRUGLIKE_	HEC
DRUGLIKE_	HED
DRUGLIKE_	HEE
DRUGLIKE_	HEF
DRUGLIKE_	HEL
DRUGLIKE_	HEM
DRUGLIKE_	HEN
DRUGLIKE_	HEO
DRUGLIKE_	HEP
DRUGLIKE_	HES
DRUGLIKE_	HEU
DRUGLIKE_	HEV
DRUGLIKE_	HEZ
DRUGLIKE_	HF1
DRUGLIKE_	HF2
DRUGLIKE_	HF3
DRUGLIKE_	HF5
DRUGLIKE_	HFA
DRUGLIKE_	HFG
DRUGLIKE_	HFL
DRUGLIKE_	HFM
DRUGLIKE_	HFP
DRUGLIKE_	HFQ
DRUGLIKE_	HFS
DRUGLIKE_	HFT
DRUGLIKE_	HFV
DRUGLIKE_	HFZ
DRUGLIKE_	HG1
DRUGLIKE_	HG9
DRUGLIKE_	HGA
DRUGLIKE_	HGB
DRUGLIKE_	HGG
DRUGLIKE_	HGI
DRUGLIKE_	HGP
DRUGLIKE_	HGU
DRUGLIKE_	HGX
DRUGLIKE_	HH1
DRUGLIKE_	HH2
DRUGLIKE_	HH6
DRUGLIKE_	HHA
DRUGLIKE_	HHD
DRUGLIKE_	HHF
DRUGLIKE_	HHG
DRUGLIKE_	HHH
DRUGLIKE_	HHK
DRUGLIKE_	HHO
DRUGLIKE_	HHP
DRUGLIKE_	HHR
DRUGLIKE_	HI5
DRUGLIKE_	HIC
DRUGLIKE_	HIF
DRUGLIKE_	HII
DRUGLIKE_	HIN
DRUGLIKE_	HIO
